"package_lc","version","osv_id"
"personnummer","3.0.2","GHSA-4xh4-v2pq-jvhm"
"dio","0.0.1","GHSA-9324-jv53-9cc8"
"dio","0.0.10","GHSA-9324-jv53-9cc8"
"dio","0.0.11","GHSA-9324-jv53-9cc8"
"dio","0.0.12","GHSA-9324-jv53-9cc8"
"dio","0.0.13","GHSA-9324-jv53-9cc8"
"dio","0.0.14","GHSA-9324-jv53-9cc8"
"dio","0.0.2","GHSA-9324-jv53-9cc8"
"dio","0.0.3","GHSA-9324-jv53-9cc8"
"dio","0.0.4","GHSA-9324-jv53-9cc8"
"dio","0.0.5","GHSA-9324-jv53-9cc8"
"dio","0.0.6","GHSA-9324-jv53-9cc8"
"dio","0.0.7","GHSA-9324-jv53-9cc8"
"dio","0.0.8","GHSA-9324-jv53-9cc8"
"dio","0.0.9","GHSA-9324-jv53-9cc8"
"dio","0.1.1","GHSA-9324-jv53-9cc8"
"dio","0.1.2","GHSA-9324-jv53-9cc8"
"dio","0.1.3","GHSA-9324-jv53-9cc8"
"dio","0.1.4","GHSA-9324-jv53-9cc8"
"dio","0.1.5","GHSA-9324-jv53-9cc8"
"dio","0.1.6","GHSA-9324-jv53-9cc8"
"dio","0.1.7","GHSA-9324-jv53-9cc8"
"dio","0.1.8","GHSA-9324-jv53-9cc8"
"dio","1.0.0","GHSA-9324-jv53-9cc8"
"dio","1.0.1","GHSA-9324-jv53-9cc8"
"dio","1.0.10","GHSA-9324-jv53-9cc8"
"dio","1.0.11","GHSA-9324-jv53-9cc8"
"dio","1.0.12","GHSA-9324-jv53-9cc8"
"dio","1.0.13","GHSA-9324-jv53-9cc8"
"dio","1.0.14","GHSA-9324-jv53-9cc8"
"dio","1.0.15","GHSA-9324-jv53-9cc8"
"dio","1.0.16","GHSA-9324-jv53-9cc8"
"dio","1.0.17","GHSA-9324-jv53-9cc8"
"dio","1.0.2","GHSA-9324-jv53-9cc8"
"dio","1.0.3","GHSA-9324-jv53-9cc8"
"dio","1.0.4","GHSA-9324-jv53-9cc8"
"dio","1.0.5","GHSA-9324-jv53-9cc8"
"dio","1.0.6","GHSA-9324-jv53-9cc8"
"dio","1.0.7","GHSA-9324-jv53-9cc8"
"dio","1.0.8","GHSA-9324-jv53-9cc8"
"dio","1.0.9","GHSA-9324-jv53-9cc8"
"dio","2.0.0","GHSA-9324-jv53-9cc8"
"dio","2.0.1","GHSA-9324-jv53-9cc8"
